otu_id,phylum,genus,Oxygen_Preference,Oxygen_Preference_prob,Oxygen_Preference_source,Oxygen_Preference_auc,Gram_Status,Gram_Status_prob,Gram_Status_source,Gram_Status_auc,Motility,Motility_prob,Motility_source,Motility_auc,Spore_Formation,Spore_Formation_prob,Spore_Formation_source,Spore_Formation_auc,Lactose,Lactose_prob,Lactose_source,Lactose_auc,Salicin,Salicin_prob,Salicin_source,Salicin_auc,Glycerol,Glycerol_prob,Glycerol_source,Glycerol_auc,Melibiose,Melibiose_prob,Melibiose_source,Melibiose_auc,Maltose,Maltose_prob,Maltose_source,Maltose_auc,Sucrose,Sucrose_prob,Sucrose_source,Sucrose_auc,Trehalose,Trehalose_prob,Trehalose_source,Trehalose_auc,Sorbitol,Sorbitol_prob,Sorbitol_source,Sorbitol_auc
HQ807567.1.1446,Pseudomonadota,Escherichia-Shigella,anaerobic,0.611,SNE_predicted,0.8687942652662888,positive,0.546,SNE_predicted,0.7907925407925409,0,0.74,SNE_predicted,0.6391401701746529,0,0.864,SNE_predicted,0.5636363636363636,1,0.502,SNE_predicted,0.6889740796603542,0,0.746,SNE_predicted,0.6281256411184727,0,0.811,SNE_predicted,0.6085174663299663,0,0.852,SNE_predicted,0.7107286634460547,1,0.722,SNE_predicted,0.6555461877341289,0,0.559,SNE_predicted,0.5784892335737412,0,0.608,SNE_predicted,0.5276327504123557,0,0.917,SNE_predicted,0.7096774193548386
HQ807603.1.1388,Bacteroidota,Segatella,anaerobic,0.81,SNE_predicted,0.8397338985003557,negative,0.568,SNE_predicted,0.7907925407925409,0,0.816,SNE_predicted,0.6391401701746529,0,0.824,SNE_predicted,0.5636363636363636,1,0.506,SNE_predicted,0.744343891402715,0,0.809,SNE_predicted,0.8064516129032258,0,0.91,SNE_predicted,0.6015625,0,0.867,SNE_predicted,0.8125,1,0.689,SNE_predicted,0.6463844797178131,0,0.503,SNE_predicted,0.6103678929765886,0,0.629,SNE_predicted,0.5638888888888889,0,0.941,SNE_predicted,0.7096774193548386
HQ807610.1.1387,Bacteroidota,Segatella,anaerobic,0.598,SNE_predicted,0.8397338985003557,positive,0.511,SNE_predicted,0.7907925407925409,0,0.676,SNE_predicted,0.6391401701746529,0,0.914,SNE_predicted,0.5636363636363636,0,0.604,SNE_predicted,0.744343891402715,0,0.776,SNE_predicted,0.8064516129032258,0,0.794,SNE_predicted,0.6015625,0,0.836,SNE_predicted,0.8125,1,0.503,SNE_predicted,0.6463844797178131,0,0.589,SNE_predicted,0.6103678929765886,0,0.688,SNE_predicted,0.5638888888888889,0,0.979,SNE_predicted,0.7096774193548386
HQ807825.1.1432,Bacillota,Eisenbergiella,anaerobic,0.904,SNE_predicted,0.7874457174470512,positive,0.879,SNE_predicted,0.7491987179487181,0,0.862,SNE_predicted,0.6181818181818182,0,0.634,SNE_predicted,0.5636363636363636,0,0.506,SNE_predicted,0.612962962962963,0,0.706,SNE_predicted,0.4560117302052785,0,0.951,SNE_predicted,0.6527777777777778,0,0.924,SNE_predicted,0.5305555555555554,1,0.737,SNE_predicted,0.6324137931034484,0,0.628,SNE_predicted,0.5872576177285318,0,0.558,SNE_predicted,0.5538651315789473,0,0.955,SNE_predicted,0.7096774193548386
HQ807877.1.1477,Bacillota,Incertae Sedis,anaerobic,0.832,SNE_predicted,0.7874457174470512,positive,0.803,SNE_predicted,0.7491987179487181,0,0.785,SNE_predicted,0.6181818181818182,1,0.531,SNE_predicted,0.5636363636363636,1,0.561,SNE_predicted,0.612962962962963,0,0.69,SNE_predicted,0.4560117302052785,0,0.904,SNE_predicted,0.6527777777777778,0,0.792,SNE_predicted,0.5305555555555554,1,0.714,SNE_predicted,0.6324137931034484,0,0.52,SNE_predicted,0.5872576177285318,0,0.528,SNE_predicted,0.5538651315789473,0,0.961,SNE_predicted,0.7096774193548386
HQ807895.1.1446,Bacillota,Lachnoclostridium,anaerobic,0.867,SNE_predicted,0.7874457174470512,positive,0.874,SNE_predicted,0.7491987179487181,0,0.825,SNE_predicted,0.6181818181818182,0,0.647,SNE_predicted,0.5636363636363636,0,0.591,SNE_predicted,0.612962962962963,0,0.85,SNE_predicted,0.4560117302052785,0,0.974,SNE_predicted,0.6527777777777778,0,0.953,SNE_predicted,0.5305555555555554,1,0.551,SNE_predicted,0.6324137931034484,0,0.762,SNE_predicted,0.5872576177285318,0,0.637,SNE_predicted,0.5538651315789473,0,0.986,SNE_predicted,0.7096774193548386
HQ807928.1.1441,Bacillota,Enterocloster,anaerobic,0.802,SNE_predicted,0.7874457174470512,positive,0.696,SNE_predicted,0.7491987179487181,0,0.819,SNE_predicted,0.6181818181818182,0,0.781,SNE_predicted,0.5636363636363636,1,0.575,SNE_predicted,0.612962962962963,0,0.792,SNE_predicted,0.4560117302052785,0,0.944,SNE_predicted,0.6527777777777778,0,0.852,SNE_predicted,0.5305555555555554,1,0.739,SNE_predicted,0.6324137931034484,0,0.565,SNE_predicted,0.5872576177285318,0,0.583,SNE_predicted,0.5538651315789473,0,0.927,SNE_predicted,0.7096774193548386
HQ807948.1.1446,Bacillota,Coprococcus,anaerobic,,Traitar,,positive,,Traitar,,0,,Traitar,,1,,Traitar,,1,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,1,,Traitar,,0,,Traitar,,0,,Traitar,
HQ807973.1.1443,Bacillota,Blautia,anaerobic,0.872,SNE_predicted,0.7874457174470512,positive,0.767,SNE_predicted,0.7491987179487181,0,0.922,SNE_predicted,0.6181818181818182,0,0.756,SNE_predicted,0.5636363636363636,1,0.656,SNE_predicted,0.612962962962963,0,0.717,SNE_predicted,0.4560117302052785,0,0.946,SNE_predicted,0.6527777777777778,0,0.78,SNE_predicted,0.5305555555555554,1,0.741,SNE_predicted,0.6324137931034484,0,0.504,SNE_predicted,0.5872576177285318,0,0.669,SNE_predicted,0.5538651315789473,0,0.965,SNE_predicted,0.7096774193548386
HQ807991.1.1440,Bacillota,Roseburia,anaerobic,0.749,SNE_predicted,0.7874457174470512,positive,0.659,SNE_predicted,0.7491987179487181,0,0.816,SNE_predicted,0.6181818181818182,0,0.756,SNE_predicted,0.5636363636363636,1,0.587,SNE_predicted,0.612962962962963,0,0.649,SNE_predicted,0.4560117302052785,0,0.917,SNE_predicted,0.6527777777777778,0,0.915,SNE_predicted,0.5305555555555554,1,0.745,SNE_predicted,0.6324137931034484,1,0.536,SNE_predicted,0.5872576177285318,0,0.698,SNE_predicted,0.5538651315789473,0,0.968,SNE_predicted,0.7096774193548386
HQ807997.1.1454,Bacillota,Incertae Sedis,anaerobic,0.903,SNE_predicted,0.7874457174470512,positive,0.81,SNE_predicted,0.7491987179487181,0,0.858,SNE_predicted,0.6181818181818182,1,0.569,SNE_predicted,0.5636363636363636,1,0.555,SNE_predicted,0.612962962962963,0,0.802,SNE_predicted,0.4560117302052785,0,0.946,SNE_predicted,0.6527777777777778,0,0.896,SNE_predicted,0.5305555555555554,1,0.726,SNE_predicted,0.6324137931034484,0,0.592,SNE_predicted,0.5872576177285318,0,0.532,SNE_predicted,0.5538651315789473,0,0.971,SNE_predicted,0.7096774193548386
HQ808001.1.1450,Bacteroidota,Bacteroides,anaerobic,0.82,SNE_predicted,0.8397338985003557,positive,0.592,SNE_predicted,0.7907925407925409,0,0.903,SNE_predicted,0.6391401701746529,0,0.862,SNE_predicted,0.5636363636363636,1,0.663,SNE_predicted,0.744343891402715,0,0.724,SNE_predicted,0.8064516129032258,0,0.933,SNE_predicted,0.6015625,0,0.741,SNE_predicted,0.8125,1,0.763,SNE_predicted,0.6463844797178131,1,0.542,SNE_predicted,0.6103678929765886,0,0.566,SNE_predicted,0.5638888888888889,0,0.946,SNE_predicted,0.7096774193548386
HQ808019.1.1444,Bacillota,Roseburia,anaerobic,0.781,SNE_predicted,0.7874457174470512,positive,0.559,SNE_predicted,0.7491987179487181,0,0.855,SNE_predicted,0.6181818181818182,0,0.805,SNE_predicted,0.5636363636363636,1,0.62,SNE_predicted,0.612962962962963,0,0.641,SNE_predicted,0.4560117302052785,0,0.928,SNE_predicted,0.6527777777777778,0,0.801,SNE_predicted,0.5305555555555554,1,0.802,SNE_predicted,0.6324137931034484,1,0.561,SNE_predicted,0.5872576177285318,0,0.558,SNE_predicted,0.5538651315789473,0,0.961,SNE_predicted,0.7096774193548386
HQ808105.1.1450,Bacillota,Incertae Sedis,anaerobic,0.631,SNE_predicted,0.7874457174470512,positive,0.658,SNE_predicted,0.7491987179487181,0,0.715,SNE_predicted,0.6181818181818182,0,0.843,SNE_predicted,0.5636363636363636,0,0.619,SNE_predicted,0.612962962962963,0,0.838,SNE_predicted,0.4560117302052785,0,0.911,SNE_predicted,0.6527777777777778,0,0.893,SNE_predicted,0.5305555555555554,1,0.594,SNE_predicted,0.6324137931034484,0,0.705,SNE_predicted,0.5872576177285318,0,0.701,SNE_predicted,0.5538651315789473,0,0.985,SNE_predicted,0.7096774193548386
HQ808172.1.1451,Bacillota,Roseburia,anaerobic,0.864,SNE_predicted,0.7874457174470512,positive,0.606,SNE_predicted,0.7491987179487181,0,0.861,SNE_predicted,0.6181818181818182,0,0.761,SNE_predicted,0.5636363636363636,1,0.769,SNE_predicted,0.612962962962963,0,0.777,SNE_predicted,0.4560117302052785,0,0.954,SNE_predicted,0.6527777777777778,0,0.812,SNE_predicted,0.5305555555555554,1,0.753,SNE_predicted,0.6324137931034484,1,0.527,SNE_predicted,0.5872576177285318,0,0.587,SNE_predicted,0.5538651315789473,0,0.985,SNE_predicted,0.7096774193548386
HQ808347.1.1440,Bacillota,Acutalibacter,anaerobic,0.846,SNE_predicted,0.7874457174470512,positive,0.787,SNE_predicted,0.7491987179487181,0,0.752,SNE_predicted,0.6181818181818182,0,0.621,SNE_predicted,0.5636363636363636,0,0.551,SNE_predicted,0.612962962962963,0,0.783,SNE_predicted,0.4560117302052785,0,0.929,SNE_predicted,0.6527777777777778,0,0.897,SNE_predicted,0.5305555555555554,1,0.703,SNE_predicted,0.6324137931034484,0,0.581,SNE_predicted,0.5872576177285318,0,0.589,SNE_predicted,0.5538651315789473,0,0.956,SNE_predicted,0.7096774193548386
HQ808634.1.1377,Bacillota,Clostridium,anaerobic,0.637,SNE_predicted,0.7874457174470512,positive,0.605,SNE_predicted,0.7491987179487181,0,0.761,SNE_predicted,0.6181818181818182,0,0.782,SNE_predicted,0.5636363636363636,0,0.527,SNE_predicted,0.612962962962963,0,0.661,SNE_predicted,0.4560117302052785,0,0.846,SNE_predicted,0.6527777777777778,0,0.875,SNE_predicted,0.5305555555555554,1,0.77,SNE_predicted,0.6324137931034484,1,0.503,SNE_predicted,0.5872576177285318,0,0.509,SNE_predicted,0.5538651315789473,0,0.916,SNE_predicted,0.7096774193548386
HQ808998.1.1217,Pseudomonadota,Parasutterella,anaerobic,0.879,SNE_predicted,0.8687942652662888,negative,0.54,SNE_predicted,0.7907925407925409,0,0.879,SNE_predicted,0.6391401701746529,0,0.832,SNE_predicted,0.5636363636363636,1,0.528,SNE_predicted,0.6889740796603542,0,0.883,SNE_predicted,0.6281256411184727,0,0.968,SNE_predicted,0.6085174663299663,0,0.781,SNE_predicted,0.7107286634460547,1,0.686,SNE_predicted,0.6555461877341289,1,0.536,SNE_predicted,0.5784892335737412,0,0.553,SNE_predicted,0.5276327504123557,0,0.99,SNE_predicted,0.7096774193548386
HQ809006.1.1410,Bacillota,Clostridium,anaerobic,0.554,SNE_predicted,0.7874457174470512,positive,0.568,SNE_predicted,0.7491987179487181,0,0.783,SNE_predicted,0.6181818181818182,0,0.847,SNE_predicted,0.5636363636363636,0,0.55,SNE_predicted,0.612962962962963,0,0.764,SNE_predicted,0.4560117302052785,0,0.838,SNE_predicted,0.6527777777777778,0,0.915,SNE_predicted,0.5305555555555554,1,0.783,SNE_predicted,0.6324137931034484,1,0.546,SNE_predicted,0.5872576177285318,0,0.615,SNE_predicted,0.5538651315789473,0,0.897,SNE_predicted,0.7096774193548386
HQ809011.1.1451,Bacteroidota,Segatella,anaerobic,0.807,SNE_predicted,0.8397338985003557,positive,0.545,SNE_predicted,0.7907925407925409,0,0.772,SNE_predicted,0.6391401701746529,0,0.769,SNE_predicted,0.5636363636363636,1,0.515,SNE_predicted,0.744343891402715,0,0.728,SNE_predicted,0.8064516129032258,0,0.893,SNE_predicted,0.6015625,0,0.885,SNE_predicted,0.8125,1,0.656,SNE_predicted,0.6463844797178131,0,0.513,SNE_predicted,0.6103678929765886,0,0.638,SNE_predicted,0.5638888888888889,0,0.965,SNE_predicted,0.7096774193548386
HQ809142.1.1454,Bacillota,Streptococcus,anaerobic,0.7,SNE_predicted,0.7874457174470512,positive,0.829,SNE_predicted,0.7491987179487181,0,0.948,SNE_predicted,0.6181818181818182,0,0.875,SNE_predicted,0.5636363636363636,1,0.646,SNE_predicted,0.612962962962963,0,0.533,SNE_predicted,0.4560117302052785,0,0.934,SNE_predicted,0.6527777777777778,0,0.807,SNE_predicted,0.5305555555555554,1,0.813,SNE_predicted,0.6324137931034484,1,0.595,SNE_predicted,0.5872576177285318,0,0.504,SNE_predicted,0.5538651315789473,0,0.97,SNE_predicted,0.7096774193548386
HQ809259.1.1465,Bacillota,Acidaminococcus,anaerobic,0.888,SNE_predicted,0.7874457174470512,positive,0.595,SNE_predicted,0.7491987179487181,0,0.916,SNE_predicted,0.6181818181818182,0,0.825,SNE_predicted,0.5636363636363636,1,0.609,SNE_predicted,0.612962962962963,0,0.751,SNE_predicted,0.4560117302052785,0,0.903,SNE_predicted,0.6527777777777778,0,0.772,SNE_predicted,0.5305555555555554,1,0.766,SNE_predicted,0.6324137931034484,1,0.509,SNE_predicted,0.5872576177285318,0,0.531,SNE_predicted,0.5538651315789473,0,0.962,SNE_predicted,0.7096774193548386
HQ810027.1.1241,Bacillota,Streptococcus,anaerobic,0.565,SNE_predicted,0.7874457174470512,positive,0.564,SNE_predicted,0.7491987179487181,0,0.913,SNE_predicted,0.6181818181818182,0,0.925,SNE_predicted,0.5636363636363636,0,0.513,SNE_predicted,0.612962962962963,0,0.749,SNE_predicted,0.4560117302052785,0,0.924,SNE_predicted,0.6527777777777778,0,0.925,SNE_predicted,0.5305555555555554,1,0.677,SNE_predicted,0.6324137931034484,0,0.514,SNE_predicted,0.5872576177285318,0,0.644,SNE_predicted,0.5538651315789473,0,0.945,SNE_predicted,0.7096774193548386
HQ810704.1.1450,Bacillota,Roseburia,anaerobic,0.844,SNE_predicted,0.7874457174470512,positive,0.688,SNE_predicted,0.7491987179487181,0,0.832,SNE_predicted,0.6181818181818182,0,0.593,SNE_predicted,0.5636363636363636,1,0.742,SNE_predicted,0.612962962962963,0,0.687,SNE_predicted,0.4560117302052785,0,0.907,SNE_predicted,0.6527777777777778,0,0.858,SNE_predicted,0.5305555555555554,1,0.826,SNE_predicted,0.6324137931034484,0,0.585,SNE_predicted,0.5872576177285318,0,0.755,SNE_predicted,0.5538651315789473,0,0.96,SNE_predicted,0.7096774193548386
HQ810790.1.1450,Bacillota,Lachnospira,anaerobic,0.811,SNE_predicted,0.7874457174470512,positive,0.601,SNE_predicted,0.7491987179487181,0,0.855,SNE_predicted,0.6181818181818182,0,0.74,SNE_predicted,0.5636363636363636,1,0.662,SNE_predicted,0.612962962962963,0,0.804,SNE_predicted,0.4560117302052785,0,0.958,SNE_predicted,0.6527777777777778,0,0.844,SNE_predicted,0.5305555555555554,1,0.702,SNE_predicted,0.6324137931034484,0,0.512,SNE_predicted,0.5872576177285318,0,0.677,SNE_predicted,0.5538651315789473,0,0.975,SNE_predicted,0.7096774193548386
HQ810832.1.1440,Bacteroidota,Bacteroides,anaerobic,0.75,SNE_predicted,0.8397338985003557,negative,0.638,SNE_predicted,0.7907925407925409,0,0.819,SNE_predicted,0.6391401701746529,0,0.87,SNE_predicted,0.5636363636363636,1,0.654,SNE_predicted,0.744343891402715,0,0.786,SNE_predicted,0.8064516129032258,0,0.809,SNE_predicted,0.6015625,0,0.745,SNE_predicted,0.8125,1,0.776,SNE_predicted,0.6463844797178131,1,0.551,SNE_predicted,0.6103678929765886,1,0.626,SNE_predicted,0.5638888888888889,0,0.763,SNE_predicted,0.7096774193548386
HQ810849.1.1443,Bacteroidota,Bacteroides,anaerobic,0.837,SNE_predicted,0.8397338985003557,positive,0.669,SNE_predicted,0.7907925407925409,0,0.866,SNE_predicted,0.6391401701746529,0,0.705,SNE_predicted,0.5636363636363636,1,0.719,SNE_predicted,0.744343891402715,0,0.811,SNE_predicted,0.8064516129032258,0,0.952,SNE_predicted,0.6015625,0,0.687,SNE_predicted,0.8125,1,0.835,SNE_predicted,0.6463844797178131,0,0.501,SNE_predicted,0.6103678929765886,0,0.573,SNE_predicted,0.5638888888888889,0,0.949,SNE_predicted,0.7096774193548386
HQ810916.1.1454,Bacillota,UCG-009,anaerobic,0.955,SNE_predicted,0.7874457174470512,positive,0.911,SNE_predicted,0.7491987179487181,0,0.919,SNE_predicted,0.6181818181818182,1,0.596,SNE_predicted,0.5636363636363636,0,0.513,SNE_predicted,0.612962962962963,0,0.878,SNE_predicted,0.4560117302052785,0,0.992,SNE_predicted,0.6527777777777778,0,0.911,SNE_predicted,0.5305555555555554,1,0.61,SNE_predicted,0.6324137931034484,0,0.684,SNE_predicted,0.5872576177285318,0,0.601,SNE_predicted,0.5538651315789473,0,0.996,SNE_predicted,0.7096774193548386
HQ810939.1.1381,Bacteroidota,Bacteroides,anaerobic,0.836,SNE_predicted,0.8397338985003557,positive,0.626,SNE_predicted,0.7907925407925409,0,0.854,SNE_predicted,0.6391401701746529,0,0.785,SNE_predicted,0.5636363636363636,1,0.673,SNE_predicted,0.744343891402715,0,0.826,SNE_predicted,0.8064516129032258,0,0.934,SNE_predicted,0.6015625,0,0.762,SNE_predicted,0.8125,1,0.815,SNE_predicted,0.6463844797178131,1,0.526,SNE_predicted,0.6103678929765886,0,0.559,SNE_predicted,0.5638888888888889,0,0.952,SNE_predicted,0.7096774193548386
HQ810946.1.1476,Bacillota,Dialister,anaerobic,0.823,SNE_predicted,0.7874457174470512,negative,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,
HQ810970.1.1441,Bacteroidota,Bacteroides,anaerobic,0.823,SNE_predicted,0.8397338985003557,negative,0.51,SNE_predicted,0.7907925407925409,0,0.884,SNE_predicted,0.6391401701746529,0,0.879,SNE_predicted,0.5636363636363636,1,0.592,SNE_predicted,0.744343891402715,0,0.828,SNE_predicted,0.8064516129032258,0,0.905,SNE_predicted,0.6015625,0,0.747,SNE_predicted,0.8125,1,0.766,SNE_predicted,0.6463844797178131,1,0.518,SNE_predicted,0.6103678929765886,0,0.623,SNE_predicted,0.5638888888888889,0,0.942,SNE_predicted,0.7096774193548386
HQ810974.1.1434,Bacillota,Faecalibacterium,anaerobic,0.764,SNE_predicted,0.7874457174470512,negative,0.62,SNE_predicted,0.7491987179487181,0,0.933,SNE_predicted,0.6181818181818182,0,0.921,SNE_predicted,0.5636363636363636,1,0.666,SNE_predicted,0.612962962962963,0,0.823,SNE_predicted,0.4560117302052785,0,0.952,SNE_predicted,0.6527777777777778,0,0.669,SNE_predicted,0.5305555555555554,1,0.771,SNE_predicted,0.6324137931034484,0,0.507,SNE_predicted,0.5872576177285318,0,0.646,SNE_predicted,0.5538651315789473,0,0.971,SNE_predicted,0.7096774193548386
HQ810975.1.1441,Bacillota,[Ruminococcus] gnavus group,anaerobic,0.828,SNE_predicted,0.7874457174470512,positive,0.799,SNE_predicted,0.7491987179487181,0,0.869,SNE_predicted,0.6181818181818182,0,0.604,SNE_predicted,0.5636363636363636,1,0.687,SNE_predicted,0.612962962962963,0,0.521,SNE_predicted,0.4560117302052785,0,0.925,SNE_predicted,0.6527777777777778,0,0.857,SNE_predicted,0.5305555555555554,1,0.792,SNE_predicted,0.6324137931034484,1,0.528,SNE_predicted,0.5872576177285318,0,0.564,SNE_predicted,0.5538651315789473,0,0.96,SNE_predicted,0.7096774193548386
HQ810984.1.1453,Pseudomonadota,Sutterella,anaerobic,0.688,SNE_predicted,0.8687942652662888,negative,0.505,SNE_predicted,0.7907925407925409,0,0.928,SNE_predicted,0.6391401701746529,0,0.846,SNE_predicted,0.5636363636363636,1,0.577,SNE_predicted,0.6889740796603542,0,0.722,SNE_predicted,0.6281256411184727,0,0.917,SNE_predicted,0.6085174663299663,0,0.72,SNE_predicted,0.7107286634460547,1,0.78,SNE_predicted,0.6555461877341289,1,0.508,SNE_predicted,0.5784892335737412,0,0.528,SNE_predicted,0.5276327504123557,0,0.905,SNE_predicted,0.7096774193548386
HQ810987.1.1440,Bacillota,Incertae Sedis,anaerobic,0.858,SNE_predicted,0.7874457174470512,positive,0.671,SNE_predicted,0.7491987179487181,0,0.913,SNE_predicted,0.6181818181818182,0,0.75,SNE_predicted,0.5636363636363636,1,0.69,SNE_predicted,0.612962962962963,0,0.839,SNE_predicted,0.4560117302052785,0,0.966,SNE_predicted,0.6527777777777778,0,0.727,SNE_predicted,0.5305555555555554,1,0.82,SNE_predicted,0.6324137931034484,0,0.542,SNE_predicted,0.5872576177285318,0,0.575,SNE_predicted,0.5538651315789473,0,0.933,SNE_predicted,0.7096774193548386
HQ811018.1.1462,Bacillota,Enterococcus,anaerobic,0.541,SNE_predicted,0.7874457174470512,positive,0.646,SNE_predicted,0.7491987179487181,0,0.825,SNE_predicted,0.6181818181818182,0,0.869,SNE_predicted,0.5636363636363636,1,0.587,SNE_predicted,0.612962962962963,0,0.705,SNE_predicted,0.4560117302052785,0,0.895,SNE_predicted,0.6527777777777778,0,0.806,SNE_predicted,0.5305555555555554,1,0.758,SNE_predicted,0.6324137931034484,1,0.56,SNE_predicted,0.5872576177285318,1,0.525,SNE_predicted,0.5538651315789473,0,0.932,SNE_predicted,0.7096774193548386
HQ812128.1.1444,Bacillota,Incertae Sedis,anaerobic,0.925,SNE_predicted,0.7874457174470512,positive,0.704,SNE_predicted,0.7491987179487181,0,0.889,SNE_predicted,0.6181818181818182,0,0.8,SNE_predicted,0.5636363636363636,1,0.519,SNE_predicted,0.612962962962963,0,0.931,SNE_predicted,0.4560117302052785,0,0.984,SNE_predicted,0.6527777777777778,0,0.845,SNE_predicted,0.5305555555555554,0,0.552,SNE_predicted,0.6324137931034484,0,0.722,SNE_predicted,0.5872576177285318,0,0.734,SNE_predicted,0.5538651315789473,0,0.988,SNE_predicted,0.7096774193548386
HQ812352.1.1432,Bacillota,Staphylococcus,facultatively,,Traitar,,positive,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,0,,Traitar,,1,,Traitar,,1,,Traitar,,0,,Traitar,,0,,Traitar,
HQ812411.1.1431,Bacillota,Incertae Sedis,anaerobic,0.974,SNE_predicted,0.7874457174470512,positive,0.781,SNE_predicted,0.7491987179487181,0,0.897,SNE_predicted,0.6181818181818182,1,0.523,SNE_predicted,0.5636363636363636,1,0.514,SNE_predicted,0.612962962962963,0,0.911,SNE_predicted,0.4560117302052785,0,0.983,SNE_predicted,0.6527777777777778,0,0.832,SNE_predicted,0.5305555555555554,1,0.587,SNE_predicted,0.6324137931034484,0,0.648,SNE_predicted,0.5872576177285318,0,0.589,SNE_predicted,0.5538651315789473,0,0.986,SNE_predicted,0.7096774193548386
HQ812850.1.1359,Bacillota,Streptococcus,anaerobic,0.818,SNE_predicted,0.7874457174470512,positive,0.798,SNE_predicted,0.7491987179487181,0,0.874,SNE_predicted,0.6181818181818182,0,0.805,SNE_predicted,0.5636363636363636,1,0.69,SNE_predicted,0.612962962962963,0,0.633,SNE_predicted,0.4560117302052785,0,0.879,SNE_predicted,0.6527777777777778,0,0.771,SNE_predicted,0.5305555555555554,1,0.827,SNE_predicted,0.6324137931034484,1,0.567,SNE_predicted,0.5872576177285318,0,0.508,SNE_predicted,0.5538651315789473,0,0.951,SNE_predicted,0.7096774193548386
HQ812904.1.1417,Bacillota,Faecalibacterium,anaerobic,0.847,SNE_predicted,0.7874457174470512,negative,0.646,SNE_predicted,0.7491987179487181,0,0.863,SNE_predicted,0.6181818181818182,0,0.897,SNE_predicted,0.5636363636363636,1,0.725,SNE_predicted,0.612962962962963,0,0.906,SNE_predicted,0.4560117302052785,0,0.852,SNE_predicted,0.6527777777777778,0,0.735,SNE_predicted,0.5305555555555554,1,0.804,SNE_predicted,0.6324137931034484,0,0.511,SNE_predicted,0.5872576177285318,0,0.701,SNE_predicted,0.5538651315789473,0,0.936,SNE_predicted,0.7096774193548386
HQ813415.1.1423,Bacillota,Streptococcus,anaerobic,0.712,SNE_predicted,0.7874457174470512,positive,0.851,SNE_predicted,0.7491987179487181,0,0.835,SNE_predicted,0.6181818181818182,0,0.794,SNE_predicted,0.5636363636363636,1,0.554,SNE_predicted,0.612962962962963,0,0.542,SNE_predicted,0.4560117302052785,0,0.966,SNE_predicted,0.6527777777777778,0,0.941,SNE_predicted,0.5305555555555554,1,0.738,SNE_predicted,0.6324137931034484,1,0.568,SNE_predicted,0.5872576177285318,1,0.527,SNE_predicted,0.5538651315789473,0,0.972,SNE_predicted,0.7096774193548386
HQ813551.1.1440,Bacillota,Lachnospiraceae NK4A136 group,anaerobic,0.863,SNE_predicted,0.7874457174470512,positive,0.632,SNE_predicted,0.7491987179487181,0,0.81,SNE_predicted,0.6181818181818182,0,0.78,SNE_predicted,0.5636363636363636,1,0.536,SNE_predicted,0.612962962962963,0,0.843,SNE_predicted,0.4560117302052785,0,0.924,SNE_predicted,0.6527777777777778,0,0.871,SNE_predicted,0.5305555555555554,1,0.641,SNE_predicted,0.6324137931034484,0,0.584,SNE_predicted,0.5872576177285318,0,0.692,SNE_predicted,0.5538651315789473,0,0.98,SNE_predicted,0.7096774193548386
HQ813592.1.1431,Pseudomonadota,Sutterella,anaerobic,0.884,SNE_predicted,0.8687942652662888,negative,0.775,SNE_predicted,0.7907925407925409,0,0.856,SNE_predicted,0.6391401701746529,0,0.865,SNE_predicted,0.5636363636363636,0,0.537,SNE_predicted,0.6889740796603542,0,0.937,SNE_predicted,0.6281256411184727,0,0.956,SNE_predicted,0.6085174663299663,0,0.785,SNE_predicted,0.7107286634460547,1,0.522,SNE_predicted,0.6555461877341289,0,0.66,SNE_predicted,0.5784892335737412,0,0.679,SNE_predicted,0.5276327504123557,0,0.978,SNE_predicted,0.7096774193548386
HQ813660.1.1437,Bacillota,Lachnoclostridium,anaerobic,,Traitar,,positive,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,
HQ813752.1.1428,Bacillota,GCA-900066575,anaerobic,0.86,SNE_predicted,0.7874457174470512,positive,0.673,SNE_predicted,0.7491987179487181,0,0.891,SNE_predicted,0.6181818181818182,0,0.833,SNE_predicted,0.5636363636363636,1,0.655,SNE_predicted,0.612962962962963,0,0.707,SNE_predicted,0.4560117302052785,0,0.965,SNE_predicted,0.6527777777777778,0,0.818,SNE_predicted,0.5305555555555554,1,0.714,SNE_predicted,0.6324137931034484,0,0.639,SNE_predicted,0.5872576177285318,0,0.694,SNE_predicted,0.5538651315789473,0,0.955,SNE_predicted,0.7096774193548386
